Restaurant,Reviewer,Review,Rating,Time,Super-Score
Labonel,Nishant Tiwari,average cakes high price banana bread greasy sweet staff also courteous stick conc,1.0,2018-12-31 14:20:00,1.8199999999999998
Labonel,Sai Parithosh,best brownies cupcakes town chocolatey feel get anywhere else trust feel priced spend,5.0,2018-12-26 12:43:00,5.85
Labonel,Shreya Bhandari,atmosphere beautiful vibe amazing tried cupcakes one best hyderabad especially red velvet cupcakes bit pricier side definitely worth,5.0,2018-12-19 21:35:00,6.32
Labonel,Puja Agarwal,chocolate cup cakes brownies amazing fine baking true sense little high priced bake worth,5.0,2018-12-11 22:46:00,5.89
Labonel,Faisal Ahmed,delicious cakes brownies great quality little expensive compared size cake range limited reach randomly variety order basis,4.0,2018-11-29 16:59:00,5.23
Labonel,Asraahmad22,tag line fine baking describes bakery best really one finest bakes encountered far chocolate brownie commendable right balance chocolate iness fudge iness every bite also loved cookies banana loaf,5.0,2018-11-25 23:25:00,6.96
Labonel,Vedant Killa,true match theo mumbai one hyderabad finest bakery triple chocolate cake designed made perfection cake soft gooey full chocolate provided amazing packaging regular brownies super light yet tasty negative come box around pieces smallest offering cupcakes delight well red velvet chocolate slightly high price point always go place excellent experience,5.0,2018-11-24 11:09:00,8.5
Labonel,Surabhi Gupta,love cupcakes place vanilla chocolate redvelvet combo awesome cakes also delicious thing lacking variety,4.0,2018-11-20 21:28:00,5.04
Labonel,Shilpa Prusty,ordered pack combo cupcakes vanilla chocolate red velvet none upto mark attracted towards good reviews wanted give shot none cupcakes soft icing top tasted sugar cream stale cake spongy really understand high rating total waste money first last visit today,1.0,2018-11-17 21:00:00,3.56
Labonel,Sudeep Sodani,love cakes brownies brownies must try red velvet chocolate cakes make go nom nom nom initially price point may seem high bite redeems buck spent,5.0,2018-11-13 15:24:00,6.4399999999999995
Labonel,Sridhar Kumar,excellent place mind blowing taste say every item high quality worth price tag someone really tired conventional desserts place try something new taste make feel fuming power tagline finebaking,5.0,2018-10-24 08:54:00,6.93
Labonel,Sthiti Chakraborty,nice place desserts tried red velvet cheese cake okayish fan anyway packed chocolate cake cake really tasty filling rich taste chocolate texture cake amazing packed well guys great quality presentation,4.0,2018-09-30 12:45:00,6.01
Labonel,Gopal Agarwal,order something special loved ones birthday apart value always sentiments attached sister aspires start bakery holds labonel fine baking high regard keeping minds thought labonel cake make birthday special ordered cake week advance confirmed order previous day also spoke day supposed pick cake times informed staff store open rd sept till pm ignore fact official timing pm decide call day pickup pm inform shut pm expected drop whatever moment notice believe expected teleport store well since cake held sentimental value leave immediately rushed gachibowli store made pm imagine dismay saw store closed add one answered phone stood minutes trying get touch multiple phone numbers website response could believe renown place could unprofessional value customers regard others time sentiments think would ever matter product sister longer considers role model values customers fancy store expensive products since contact back even next day feel option left complain social media hence post hope falls deaf ears labonel owners know repeating mistake ordering something place anyone reads warned update facebook post certifies minimum friends mine dealt similar bad experiences,1.0,2018-09-25 22:40:00,12.76
Labonel,Harshita,cupcakes soft fresh chocolaty delicious totally overhyped store pretty one bombay keep asking friends get,5.0,2018-09-19 18:03:00,6.05
Labonel,Deepthi,going amazing reviews tried red velvet cupcakes honestly worth frosting cupcake fresh tasted average cake worth money,2.0,2018-09-10 13:24:00,3.17
Labonel,Asmita Paul,everything delectable last bit prices bit higher side makes little difficult people budget however definitely try samples kept counter satisfy taste buds free,5.0,2018-08-30 20:01:00,6.58
Labonel,Hardshock,never denied sweet teeth read right tooth teeth take every opportunity indulge sweets makes happy bakery makes happy cupcakes edge sweet without overpowering share like desserts actually sweet crowd surprised gulp entire box sitting fine carrot cake cupcake almost makes feel like eating healthy eat luscious cream cheese frosting one top favorites life short eat sweets buy happy,5.0,2018-08-22 21:43:00,8.8
Labonel,Sweta,absolutely love ordering place special occasions make point take back cupcake boxes home whenever visiting parents place pretty expensive denying afford indulgences maybe year worth usually ordered eggless cupcakes mixed box vanilla chocolate tried sample cakes multiple times wait order note usually need advance orders give order time closed sundays make sure call confirm making trip,5.0,2018-08-14 01:19:00,8.86
Labonel,Kanika Garg,ordered triple chocolate cake one premium bakers gachibowli items made order probably hrs prior booking required found sweet items good packing taste good cost higher end theglobetrotterlady com,4.0,2018-08-13 02:56:00,5.9399999999999995
Labonel,Raksha,absolutely loved brownies treat taste buds good moist soft perfectly made sure lift spirits anytime,5.0,2018-08-07 11:04:00,5.99
Labonel,AbstractFoodie,beautiful cake great flavors ordered carrot cake cream cheese frosting really delicious slight hint cinnamon unlike usual cakes overwhelming flavors mild tasty also amazing unique flavors would love try next trip cute place,4.0,2018-07-20 15:56:00,6.23
Labonel,Jenson Jose,al time favorite ordered classic chocolate wife birthday taste ah still mouth great work team expensive worth,5.0,2018-07-04 11:52:00,6.09
Labonel,Harish Donkena,splendid hospitality arrangement nicest delicacies pleased enjoy evening delightful treatment offered one best tasting cakes around area fruit cake simply amazing also like chocolate cakes quality good cakes fresh day ends sweets labonel,5.0,2018-06-27 23:54:00,7.37
Labonel,Ashish Choudhury,love chocolate brownies red velvet cupcakes pricier usual baker confectionery totally worth trip hyderabad ever complete without visit labonel back live glad expanded started branch gachibowli hope start delivery service soon,5.0,2018-05-30 19:41:00,7.25
Labonel,Tanushree Karan,renowned place bakery cakes soft tried red velvet brownie recently like burfi melts mouth sweetness perfect,5.0,2018-05-09 22:51:00,6.07
Labonel,Prarthana Dattani,pathetic staff courtesy gives big cakes slices utter stupidy warm welcome even offer options token good customer service even offer options way function service industry,1.0,2018-04-28 13:10:00,2.69
